number.bottles,media,productivity,year,prey,predator,day,bottle,structure,network.syn.lap,lambda_m,bottle.number,replicate,connectivity,nghbr.connect,pred.density,prey.density,ln.pred,ln.prey,pred.oc,prey.oc,tube.length,disp.connect,Connectivity.per,volume.L,Prey.disp.rate,Prey.growth.rate,Prey.K.cap,Prey.size,Pred.size,Pred.attack.rate
8,medium,0.56,2016,paramecium,didinium,58,HL4A,high.asynchrony.low.asy,6.854102,3,4,A,3,3,0,7.730962505,0,2.166875616,0,1,11,3,0.375,0.04,120.8,0.86,111.1,116.6,150,0.48627451
8,medium,0.56,2016,paramecium,didinium,61,HL4A,high.asynchrony.low.asy,6.854102,3,4,A,3,3,0,7.446016381,0,2.133694896,0,1,11,3,0.375,0.04,120.8,0.86,111.1,116.6,150,0.48627451
8,medium,0.56,2016,paramecium,didinium,63,HL4A,high.asynchrony.low.asy,6.854102,3,4,A,3,3,0,0,0,0,0,0,11,3,0.375,0.04,120.8,0.86,111.1,116.6,150,0.48627451
8,medium,0.56,2016,paramecium,didinium,65,HL4A,high.asynchrony.low.asy,6.854102,3,4,A,3,3,0,7.952286282,0,2.19190895,0,1,11,3,0.375,0.04,120.8,0.86,111.1,116.6,150,0.48627451
8,medium,0.56,2016,paramecium,didinium,68,HL4A,high.asynchrony.low.asy,6.854102,3,4,A,3,3,0,8.514261388,0,2.252791872,0,1,11,3,0.375,0.04,120.8,0.86,111.1,116.6,150,0.48627451
8,medium,0.56,2016,paramecium,didinium,70,HL4A,high.asynchrony.low.asy,6.854102,3,4,A,3,3,0,17.36864959,0,2.910645385,0,1,11,3,0.375,0.04,120.8,0.86,111.1,116.6,150,0.48627451
8,medium,0.56,2016,paramecium,didinium,72,HL4A,high.asynchrony.low.asy,6.854102,3,4,A,3,3,0,4.492362983,0,1.703358579,0,1,11,3,0.375,0.04,120.8,0.86,111.1,116.6,150,0.48627451
8,medium,0.56,2016,paramecium,didinium,75,HL4A,high.asynchrony.low.asy,6.854102,3,4,A,3,3,0,12.47401247,0,2.600762828,0,1,11,3,0.375,0.04,120.8,0.86,111.1,116.6,150,0.48627451
8,medium,0.56,2016,paramecium,didinium,77,HL4A,high.asynchrony.low.asy,6.854102,3,4,A,3,3,0,8.336807003,0,2.233964331,0,1,11,3,0.375,0.04,120.8,0.86,111.1,116.6,150,0.48627451
8,medium,0.56,2016,paramecium,didinium,79,HL4A,high.asynchrony.low.asy,6.854102,3,4,A,3,3,0,17.21170396,0,2.902064462,0,1,11,3,0.375,0.04,120.8,0.86,111.1,116.6,150,0.48627451
8,medium,0.56,2016,paramecium,didinium,82,HL4A,high.asynchrony.low.asy,6.854102,3,4,A,3,3,0,0,0,0,0,0,11,3,0.375,0.04,120.8,0.86,111.1,116.6,150,0.48627451
8,medium,0.56,2016,paramecium,didinium,84,HL4A,high.asynchrony.low.asy,6.854102,3,4,A,3,3,0,4.977600796,0,1.788019283,0,1,11,3,0.375,0.04,120.8,0.86,111.1,116.6,150,0.48627451
8,medium,0.56,2016,paramecium,didinium,86,HL4A,high.asynchrony.low.asy,6.854102,3,4,A,3,3,0,14.2789148,0,2.72647376,0,1,11,3,0.375,0.04,120.8,0.86,111.1,116.6,150,0.48627451
8,medium,0.56,2016,paramecium,didinium,89,HL4A,high.asynchrony.low.asy,6.854102,3,4,A,3,3,0,9.416195857,0,2.343361889,0,1,11,3,0.375,0.04,120.8,0.86,111.1,116.6,150,0.48627451
8,medium,0.56,2016,paramecium,didinium,91,HL4A,high.asynchrony.low.asy,6.854102,3,4,A,3,3,0,0,0,0,0,0,11,3,0.375,0.04,120.8,0.86,111.1,116.6,150,0.48627451
8,medium,0.56,2016,paramecium,didinium,93,HL4A,high.asynchrony.low.asy,6.854102,3,4,A,3,3,0,3.696857671,0,1.546893704,0,1,11,3,0.375,0.04,120.8,0.86,111.1,116.6,150,0.48627451
8,medium,0.56,2016,paramecium,didinium,96,HL4A,high.asynchrony.low.asy,6.854102,3,4,A,3,3,0,4.972650423,0,1.787190786,0,1,11,3,0.375,0.04,120.8,0.86,111.1,116.6,150,0.48627451
8,medium,0.56,2016,paramecium,didinium,98,HL4A,high.asynchrony.low.asy,6.854102,3,4,A,3,3,0,0,0,0,0,0,11,3,0.375,0.04,120.8,0.86,111.1,116.6,150,0.48627451
8,medium,0.56,2016,paramecium,didinium,100,HL4A,high.asynchrony.low.asy,6.854102,3,4,A,3,3,0,0,0,0,0,0,11,3,0.375,0.04,120.8,0.86,111.1,116.6,150,0.48627451
8,medium,0.56,2016,paramecium,didinium,103,HL4A,high.asynchrony.low.asy,6.854102,3,4,A,3,3,0,3.024803388,0,1.392476062,0,1,11,3,0.375,0.04,120.8,0.86,111.1,116.6,150,0.48627451
8,medium,0.56,2016,paramecium,didinium,0,HL5A,high.asynchrony.low.asy,6.854102,3,5,A,3,3,0,0,0,0,0,0,11,3,0.375,0.04,120.8,0.86,111.1,116.6,150,0.48627451
8,medium,0.56,2016,paramecium,didinium,2,HL5A,high.asynchrony.low.asy,6.854102,3,5,A,3,3,0,0,0,0,0,0,11,3,0.375,0.04,120.8,0.86,111.1,116.6,150,0.48627451
8,medium,0.56,2016,paramecium,didinium,4,HL5A,high.asynchrony.low.asy,6.854102,3,5,A,3,3,0,0,0,0,0,0,11,3,0.375,0.04,120.8,0.86,111.1,116.6,150,0.48627451
8,medium,0.56,2016,paramecium,didinium,5,HL5A,high.asynchrony.low.asy,6.854102,3,5,A,3,3,0,0,0,0,0,0,11,3,0.375,0.04,120.8,0.86,111.1,116.6,150,0.48627451
8,medium,0.56,2016,paramecium,didinium,7,HL5A,high.asynchrony.low.asy,6.854102,3,5,A,3,3,0,6.199628022,0,1.974029361,0,1,11,3,0.375,0.04,120.8,0.86,111.1,116.6,150,0.48627451
8,medium,0.56,2016,paramecium,didinium,9,HL5A,high.asynchrony.low.asy,6.854102,3,5,A,3,3,0,141.4309484,0,4.95885731,0,1,11,3,0.375,0.04,120.8,0.86,111.1,116.6,150,0.48627451
8,medium,0.56,2016,paramecium,didinium,12,HL5A,high.asynchrony.low.asy,6.854102,3,5,A,3,3,0,25.71520411,0,3.285232846,0,1,11,3,0.375,0.04,120.8,0.86,111.1,116.6,150,0.48627451
8,medium,0.56,2016,paramecium,didinium,14,HL5A,high.asynchrony.low.asy,6.854102,3,5,A,3,3,0,172.5997843,0,5.15675256,0,1,11,3,0.375,0.04,120.8,0.86,111.1,116.6,150,0.48627451
8,medium,0.56,2016,paramecium,didinium,16,HL5A,high.asynchrony.low.asy,6.854102,3,5,A,3,3,0,537.7668309,0,6.289282882,0,1,11,3,0.375,0.04,120.8,0.86,111.1,116.6,150,0.48627451
8,medium,0.56,2016,paramecium,didinium,19,HL5A,high.asynchrony.low.asy,6.854102,3,5,A,3,3,0,111.2447384,0,4.720681652,0,1,11,3,0.375,0.04,120.8,0.86,111.1,116.6,150,0.48627451
8,medium,0.56,2016,paramecium,didinium,21,HL5A,high.asynchrony.low.asy,6.854102,3,5,A,3,3,0,224.7956403,0,5.419630344,0,1,11,3,0.375,0.04,120.8,0.86,111.1,116.6,150,0.48627451
8,medium,0.56,2016,paramecium,didinium,23,HL5A,high.asynchrony.low.asy,6.854102,3,5,A,3,3,0,312.3903124,0,5.747449418,0,1,11,3,0.375,0.04,120.8,0.86,111.1,116.6,150,0.48627451
8,medium,0.56,2016,paramecium,didinium,26,HL5A,high.asynchrony.low.asy,6.854102,3,5,A,3,3,0,282.5191289,0,5.647279595,0,1,11,3,0.375,0.04,120.8,0.86,111.1,116.6,150,0.48627451
8,medium,0.56,2016,paramecium,didinium,28,HL5A,high.asynchrony.low.asy,6.854102,3,5,A,3,3,0,425.2303331,0,6.054979888,0,1,11,3,0.375,0.04,120.8,0.86,111.1,116.6,150,0.48627451
8,medium,0.56,2016,paramecium,didinium,30,HL5A,high.asynchrony.low.asy,6.854102,3,5,A,3,3,0,3.552397869,0,1.515654098,0,1,11,3,0.375,0.04,120.8,0.86,111.1,116.6,150,0.48627451
8,medium,0.56,2016,paramecium,didinium,33,HL5A,high.asynchrony.low.asy,6.854102,3,5,A,3,3,0,133.7409247,0,4.903353858,0,1,11,3,0.375,0.04,120.8,0.86,111.1,116.6,150,0.48627451
8,medium,0.56,2016,paramecium,didinium,37,HL5A,high.asynchrony.low.asy,6.854102,3,5,A,3,3,0,166.2817552,0,5.119679548,0,1,11,3,0.375,0.04,120.8,0.86,111.1,116.6,150,0.48627451
8,medium,0.56,2016,paramecium,didinium,42,HL5A,high.asynchrony.low.asy,6.854102,3,5,A,3,3,0,450.9803922,0,6.113638799,0,1,11,3,0.375,0.04,120.8,0.86,111.1,116.6,150,0.48627451
8,medium,0.56,2016,paramecium,didinium,44,HL5A,high.asynchrony.low.asy,6.854102,3,5,A,3,3,0,122.0159151,0,4.812313738,0,1,11,3,0.375,0.04,120.8,0.86,111.1,116.6,150,0.48627451
8,medium,0.56,2016,paramecium,didinium,47,HL5A,high.asynchrony.low.asy,6.854102,3,5,A,3,3,0,223.7136465,0,5.414826909,0,1,11,3,0.375,0.04,120.8,0.86,111.1,116.6,150,0.48627451
8,medium,0.56,2016,paramecium,didinium,49,HL5A,high.asynchrony.low.asy,6.854102,3,5,A,3,3,0,287.5,0,5.664695086,0,1,11,3,0.375,0.04,120.8,0.86,111.1,116.6,150,0.48627451
8,medium,0.56,2016,paramecium,didinium,51,HL5A,high.asynchrony.low.asy,6.854102,3,5,A,3,3,0,193.986421,0,5.27292992,0,1,11,3,0.375,0.04,120.8,0.86,111.1,116.6,150,0.48627451
8,medium,0.56,2016,paramecium,didinium,54,HL5A,high.asynchrony.low.asy,6.854102,3,5,A,3,3,0,90.65825778,0,4.518067071,0,1,11,3,0.375,0.04,120.8,0.86,111.1,116.6,150,0.48627451
8,medium,0.56,2016,paramecium,didinium,58,HL5A,high.asynchrony.low.asy,6.854102,3,5,A,3,3,0,12.77683135,0,2.622988294,0,1,11,3,0.375,0.04,120.8,0.86,111.1,116.6,150,0.48627451
8,medium,0.56,2016,paramecium,didinium,61,HL5A,high.asynchrony.low.asy,6.854102,3,5,A,3,3,0,16.11603546,0,2.84001577,0,1,11,3,0.375,0.04,120.8,0.86,111.1,116.6,150,0.48627451
8,medium,0.56,2016,paramecium,didinium,63,HL5A,high.asynchrony.low.asy,6.854102,3,5,A,3,3,0,8.488964346,0,2.250129476,0,1,11,3,0.375,0.04,120.8,0.86,111.1,116.6,150,0.48627451
8,medium,0.56,2016,paramecium,didinium,65,HL5A,high.asynchrony.low.asy,6.854102,3,5,A,3,3,0,49.38271605,0,3.919648181,0,1,11,3,0.375,0.04,120.8,0.86,111.1,116.6,150,0.48627451
8,medium,0.56,2016,paramecium,didinium,68,HL5A,high.asynchrony.low.asy,6.854102,3,5,A,3,3,0,51.06382979,0,3.952470462,0,1,11,3,0.375,0.04,120.8,0.86,111.1,116.6,150,0.48627451
8,medium,0.56,2016,paramecium,didinium,70,HL5A,high.asynchrony.low.asy,6.854102,3,5,A,3,3,0,34.05704555,0,3.556976608,0,1,11,3,0.375,0.04,120.8,0.86,111.1,116.6,150,0.48627451
8,medium,0.56,2016,paramecium,didinium,72,HL5A,high.asynchrony.low.asy,6.854102,3,5,A,3,3,0,11.23595506,0,2.504378754,0,1,11,3,0.375,0.04,120.8,0.86,111.1,116.6,150,0.48627451
8,medium,0.56,2016,paramecium,didinium,75,HL5A,high.asynchrony.low.asy,6.854102,3,5,A,3,3,0,26.23294858,0,3.304427585,0,1,11,3,0.375,0.04,120.8,0.86,111.1,116.6,150,0.48627451
8,medium,0.56,2016,paramecium,didinium,77,HL5A,high.asynchrony.low.asy,6.854102,3,5,A,3,3,0,0,0,0,0,0,11,3,0.375,0.04,120.8,0.86,111.1,116.6,150,0.48627451
8,medium,0.56,2016,paramecium,didinium,79,HL5A,high.asynchrony.low.asy,6.854102,3,5,A,3,3,0,18.56665429,0,2.973826806,0,1,11,3,0.375,0.04,120.8,0.86,111.1,116.6,150,0.48627451
8,medium,0.56,2016,paramecium,didinium,82,HL5A,high.asynchrony.low.asy,6.854102,3,5,A,3,3,0,0,0,0,0,0,11,3,0.375,0.04,120.8,0.86,111.1,116.6,150,0.48627451
8,medium,0.56,2016,paramecium,didinium,84,HL5A,high.asynchrony.low.asy,6.854102,3,5,A,3,3,0,0,0,0,0,0,11,3,0.375,0.04,120.8,0.86,111.1,116.6,150,0.48627451
8,medium,0.56,2016,paramecium,didinium,86,HL5A,high.asynchrony.low.asy,6.854102,3,5,A,3,3,0,5.208333333,0,1.825892476,0,1,11,3,0.375,0.04,120.8,0.86,111.1,116.6,150,0.48627451
8,medium,0.56,2016,paramecium,didinium,89,HL5A,high.asynchrony.low.asy,6.854102,3,5,A,3,3,0,10.04016064,0,2.401539591,0,1,11,3,0.375,0.04,120.8,0.86,111.1,116.6,150,0.48627451
8,medium,0.56,2016,paramecium,didinium,91,HL5A,high.asynchrony.low.asy,6.854102,3,5,A,3,3,0,0,0,0,0,0,11,3,0.375,0.04,120.8,0.86,111.1,116.6,150,0.48627451
8,medium,0.56,2016,paramecium,didinium,93,HL5A,high.asynchrony.low.asy,6.854102,3,5,A,3,3,0,4.295532646,0,1.666863568,0,1,11,3,0.375,0.04,120.8,0.86,111.1,116.6,150,0.48627451
8,medium,0.56,2016,paramecium,didinium,96,HL5A,high.asynchrony.low.asy,6.854102,3,5,A,3,3,0,0,0,0,0,0,11,3,0.375,0.04,120.8,0.86,111.1,116.6,150,0.48627451
8,medium,0.56,2016,paramecium,didinium,98,HL5A,high.asynchrony.low.asy,6.854102,3,5,A,3,3,0,0,0,0,0,0,11,3,0.375,0.04,120.8,0.86,111.1,116.6,150,0.48627451
8,medium,0.56,2016,paramecium,didinium,100,HL5A,high.asynchrony.low.asy,6.854102,3,5,A,3,3,0,0,0,0,0,0,11,3,0.375,0.04,120.8,0.86,111.1,116.6,150,0.48627451
8,medium,0.56,2016,paramecium,didinium,103,HL5A,high.asynchrony.low.asy,6.854102,3,5,A,3,3,0,0,0,0,0,0,11,3,0.375,0.04,120.8,0.86,111.1,116.6,150,0.48627451
8,medium,0.56,2016,paramecium,didinium,0,HL6A,high.asynchrony.low.asy,6.854102,3,6,A,3,3,0,0,0,0,0,0,11,3,0.375,0.04,120.8,0.86,111.1,116.6,150,0.48627451
8,medium,0.56,2016,paramecium,didinium,2,HL6A,high.asynchrony.low.asy,6.854102,3,6,A,3,3,0,0,0,0,0,0,11,3,0.375,0.04,120.8,0.86,111.1,116.6,150,0.48627451
8,medium,0.56,2016,paramecium,didinium,4,HL6A,high.asynchrony.low.asy,6.854102,3,6,A,3,3,0,3.351206434,0,1.470453148,0,1,11,3,0.375,0.04,120.8,0.86,111.1,116.6,150,0.48627451
8,medium,0.56,2016,paramecium,didinium,5,HL6A,high.asynchrony.low.asy,6.854102,3,6,A,3,3,0,16.6002656,0,2.867913993,0,1,11,3,0.375,0.04,120.8,0.86,111.1,116.6,150,0.48627451
8,medium,0.56,2016,paramecium,didinium,7,HL6A,high.asynchrony.low.asy,6.854102,3,6,A,3,3,0,33.72681282,0,3.547512092,0,1,11,3,0.375,0.04,120.8,0.86,111.1,116.6,150,0.48627451
8,medium,0.56,2016,paramecium,didinium,9,HL6A,high.asynchrony.low.asy,6.854102,3,6,A,3,3,0,12.35076163,0,2.591573434,0,1,11,3,0.375,0.04,120.8,0.86,111.1,116.6,150,0.48627451
8,medium,0.56,2016,paramecium,didinium,12,HL6A,high.asynchrony.low.asy,6.854102,3,6,A,3,3,0,12.31906375,0,2.589196374,0,1,11,3,0.375,0.04,120.8,0.86,111.1,116.6,150,0.48627451
8,medium,0.56,2016,paramecium,didinium,14,HL6A,high.asynchrony.low.asy,6.854102,3,6,A,3,3,0,240.1067141,0,5.485239633,0,1,11,3,0.375,0.04,120.8,0.86,111.1,116.6,150,0.48627451
8,medium,0.56,2016,paramecium,didinium,16,HL6A,high.asynchrony.low.asy,6.854102,3,6,A,3,3,0,758.7859425,0,6.633036739,0,1,11,3,0.375,0.04,120.8,0.86,111.1,116.6,150,0.48627451
8,medium,0.56,2016,paramecium,didinium,19,HL6A,high.asynchrony.low.asy,6.854102,3,6,A,3,3,0,215.8676759,0,5.379287379,0,1,11,3,0.375,0.04,120.8,0.86,111.1,116.6,150,0.48627451
8,medium,0.56,2016,paramecium,didinium,21,HL6A,high.asynchrony.low.asy,6.854102,3,6,A,3,3,0,278.9915966,0,5.634759591,0,1,11,3,0.375,0.04,120.8,0.86,111.1,116.6,150,0.48627451
8,medium,0.56,2016,paramecium,didinium,23,HL6A,high.asynchrony.low.asy,6.854102,3,6,A,3,3,0,265.1515152,0,5.584065753,0,1,11,3,0.375,0.04,120.8,0.86,111.1,116.6,150,0.48627451
8,medium,0.56,2016,paramecium,didinium,26,HL6A,high.asynchrony.low.asy,6.854102,3,6,A,3,3,0,298.7421384,0,5.702922566,0,1,11,3,0.375,0.04,120.8,0.86,111.1,116.6,150,0.48627451
8,medium,0.56,2016,paramecium,didinium,28,HL6A,high.asynchrony.low.asy,6.854102,3,6,A,3,3,0,476.963011,0,6.169533347,0,1,11,3,0.375,0.04,120.8,0.86,111.1,116.6,150,0.48627451
8,medium,0.56,2016,paramecium,didinium,30,HL6A,high.asynchrony.low.asy,6.854102,3,6,A,3,3,0,183.982684,0,5.220262221,0,1,11,3,0.375,0.04,120.8,0.86,111.1,116.6,150,0.48627451
8,medium,0.56,2016,paramecium,didinium,33,HL6A,high.asynchrony.low.asy,6.854102,3,6,A,3,3,0,59.23731951,0,4.098292086,0,1,11,3,0.375,0.04,120.8,0.86,111.1,116.6,150,0.48627451
8,medium,0.56,2016,paramecium,didinium,37,HL6A,high.asynchrony.low.asy,6.854102,3,6,A,3,3,0,201.895344,0,5.312690299,0,1,11,3,0.375,0.04,120.8,0.86,111.1,116.6,150,0.48627451
8,medium,0.56,2016,paramecium,didinium,42,HL6A,high.asynchrony.low.asy,6.854102,3,6,A,3,3,0,160.8579088,0,5.086718844,0,1,11,3,0.375,0.04,120.8,0.86,111.1,116.6,150,0.48627451
8,medium,0.56,2016,paramecium,didinium,44,HL6A,high.asynchrony.low.asy,6.854102,3,6,A,3,3,0,51.99306759,0,3.970161105,0,1,11,3,0.375,0.04,120.8,0.86,111.1,116.6,150,0.48627451
8,medium,0.56,2016,paramecium,didinium,47,HL6A,high.asynchrony.low.asy,6.854102,3,6,A,3,3,0,31.94888179,0,3.494957324,0,1,11,3,0.375,0.04,120.8,0.86,111.1,116.6,150,0.48627451
8,medium,0.56,2016,paramecium,didinium,49,HL6A,high.asynchrony.low.asy,6.854102,3,6,A,3,3,5.189413596,0,1.822840348,0,1,0,11,3,0.375,0.04,120.8,0.86,111.1,116.6,150,0.48627451
8,medium,0.56,2016,paramecium,didinium,51,HL6A,high.asynchrony.low.asy,6.854102,3,6,A,3,3,3.669724771,0,1.541100134,0,1,0,11,3,0.375,0.04,120.8,0.86,111.1,116.6,150,0.48627451
8,medium,0.56,2016,paramecium,didinium,54,HL6A,high.asynchrony.low.asy,6.854102,3,6,A,3,3,0,0,0,0,0,0,11,3,0.375,0.04,120.8,0.86,111.1,116.6,150,0.48627451
8,medium,0.56,2016,paramecium,didinium,58,HL6A,high.asynchrony.low.asy,6.854102,3,6,A,3,3,0,0,0,0,0,0,11,3,0.375,0.04,120.8,0.86,111.1,116.6,150,0.48627451
8,medium,0.56,2016,paramecium,didinium,61,HL6A,high.asynchrony.low.asy,6.854102,3,6,A,3,3,0,0,0,0,0,0,11,3,0.375,0.04,120.8,0.86,111.1,116.6,150,0.48627451
8,medium,0.56,2016,paramecium,didinium,63,HL6A,high.asynchrony.low.asy,6.854102,3,6,A,3,3,0,0,0,0,0,0,11,3,0.375,0.04,120.8,0.86,111.1,116.6,150,0.48627451
8,medium,0.56,2016,paramecium,didinium,65,HL6A,high.asynchrony.low.asy,6.854102,3,6,A,3,3,0,0,0,0,0,0,11,3,0.375,0.04,120.8,0.86,111.1,116.6,150,0.48627451
8,medium,0.56,2016,paramecium,didinium,68,HL6A,high.asynchrony.low.asy,6.854102,3,6,A,3,3,0,0,0,0,0,0,11,3,0.375,0.04,120.8,0.86,111.1,116.6,150,0.48627451
8,medium,0.56,2016,paramecium,didinium,70,HL6A,high.asynchrony.low.asy,6.854102,3,6,A,3,3,0,0,0,0,0,0,11,3,0.375,0.04,120.8,0.86,111.1,116.6,150,0.48627451
8,medium,0.56,2016,paramecium,didinium,72,HL6A,high.asynchrony.low.asy,6.854102,3,6,A,3,3,0,0,0,0,0,0,11,3,0.375,0.04,120.8,0.86,111.1,116.6,150,0.48627451
8,medium,0.56,2016,paramecium,didinium,75,HL6A,high.asynchrony.low.asy,6.854102,3,6,A,3,3,0,0,0,0,0,0,11,3,0.375,0.04,120.8,0.86,111.1,116.6,150,0.48627451
8,medium,0.56,2016,paramecium,didinium,77,HL6A,high.asynchrony.low.asy,6.854102,3,6,A,3,3,0,0,0,0,0,0,11,3,0.375,0.04,120.8,0.86,111.1,116.6,150,0.48627451
8,medium,0.56,2016,paramecium,didinium,79,HL6A,high.asynchrony.low.asy,6.854102,3,6,A,3,3,0,0,0,0,0,0,11,3,0.375,0.04,120.8,0.86,111.1,116.6,150,0.48627451
8,medium,0.56,2016,paramecium,didinium,82,HL6A,high.asynchrony.low.asy,6.854102,3,6,A,3,3,0,0,0,0,0,0,11,3,0.375,0.04,120.8,0.86,111.1,116.6,150,0.48627451
8,medium,0.56,2016,paramecium,didinium,84,HL6A,high.asynchrony.low.asy,6.854102,3,6,A,3,3,0,0,0,0,0,0,11,3,0.375,0.04,120.8,0.86,111.1,116.6,150,0.48627451
8,medium,0.56,2016,paramecium,didinium,86,HL6A,high.asynchrony.low.asy,6.854102,3,6,A,3,3,0,0,0,0,0,0,11,3,0.375,0.04,120.8,0.86,111.1,116.6,150,0.48627451
8,medium,0.56,2016,paramecium,didinium,89,HL6A,high.asynchrony.low.asy,6.854102,3,6,A,3,3,0,0,0,0,0,0,11,3,0.375,0.04,120.8,0.86,111.1,116.6,150,0.48627451
8,medium,0.56,2016,paramecium,didinium,91,HL6A,high.asynchrony.low.asy,6.854102,3,6,A,3,3,0,0,0,0,0,0,11,3,0.375,0.04,120.8,0.86,111.1,116.6,150,0.48627451
8,medium,0.56,2016,paramecium,didinium,93,HL6A,high.asynchrony.low.asy,6.854102,3,6,A,3,3,0,0,0,0,0,0,11,3,0.375,0.04,120.8,0.86,111.1,116.6,150,0.48627451
8,medium,0.56,2016,paramecium,didinium,96,HL6A,high.asynchrony.low.asy,6.854102,3,6,A,3,3,0,0,0,0,0,0,11,3,0.375,0.04,120.8,0.86,111.1,116.6,150,0.48627451
8,medium,0.56,2016,paramecium,didinium,98,HL6A,high.asynchrony.low.asy,6.854102,3,6,A,3,3,0,0,0,0,0,0,11,3,0.375,0.04,120.8,0.86,111.1,116.6,150,0.48627451
8,medium,0.56,2016,paramecium,didinium,100,HL6A,high.asynchrony.low.asy,6.854102,3,6,A,3,3,0,0,0,0,0,0,11,3,0.375,0.04,120.8,0.86,111.1,116.6,150,0.48627451
8,medium,0.56,2016,paramecium,didinium,103,HL6A,high.asynchrony.low.asy,6.854102,3,6,A,3,3,0,0,0,0,0,0,11,3,0.375,0.04,120.8,0.86,111.1,116.6,150,0.48627451
8,medium,0.56,2016,paramecium,didinium,0,HL7A,high.asynchrony.low.asy,6.854102,3,7,A,3,3,0,0,0,0,0,0,11,3,0.375,0.04,120.8,0.86,111.1,116.6,150,0.48627451
8,medium,0.56,2016,paramecium,didinium,2,HL7A,high.asynchrony.low.asy,6.854102,3,7,A,3,3,0,0,0,0,0,0,11,3,0.375,0.04,120.8,0.86,111.1,116.6,150,0.48627451
8,medium,0.56,2016,paramecium,didinium,4,HL7A,high.asynchrony.low.asy,6.854102,3,7,A,3,3,0,0,0,0,0,0,11,3,0.375,0.04,120.8,0.86,111.1,116.6,150,0.48627451
8,medium,0.56,2016,paramecium,didinium,5,HL7A,high.asynchrony.low.asy,6.854102,3,7,A,3,3,0,0,0,0,0,0,11,3,0.375,0.04,120.8,0.86,111.1,116.6,150,0.48627451
8,medium,0.56,2016,paramecium,didinium,7,HL7A,high.asynchrony.low.asy,6.854102,3,7,A,3,3,0,6.299212598,0,1.987766479,0,1,11,3,0.375,0.04,120.8,0.86,111.1,116.6,150,0.48627451
8,medium,0.56,2016,paramecium,didinium,9,HL7A,high.asynchrony.low.asy,6.854102,3,7,A,3,3,0,175.0814332,0,5.170946577,0,1,11,3,0.375,0.04,120.8,0.86,111.1,116.6,150,0.48627451
8,medium,0.56,2016,paramecium,didinium,12,HL7A,high.asynchrony.low.asy,6.854102,3,7,A,3,3,0,501.0254908,0,6.218650897,0,1,11,3,0.375,0.04,120.8,0.86,111.1,116.6,150,0.48627451
8,medium,0.56,2016,paramecium,didinium,14,HL7A,high.asynchrony.low.asy,6.854102,3,7,A,3,3,0,120.7851032,0,4.802258042,0,1,11,3,0.375,0.04,120.8,0.86,111.1,116.6,150,0.48627451
8,medium,0.56,2016,paramecium,didinium,16,HL7A,high.asynchrony.low.asy,6.854102,3,7,A,3,3,0,295.4755309,0,5.691964689,0,1,11,3,0.375,0.04,120.8,0.86,111.1,116.6,150,0.48627451
8,medium,0.56,2016,paramecium,didinium,19,HL7A,high.asynchrony.low.asy,6.854102,3,7,A,3,3,0,107.3131955,0,4.685026989,0,1,11,3,0.375,0.04,120.8,0.86,111.1,116.6,150,0.48627451
8,medium,0.56,2016,paramecium,didinium,21,HL7A,high.asynchrony.low.asy,6.854102,3,7,A,3,3,0,76.76560901,0,4.35369929,0,1,11,3,0.375,0.04,120.8,0.86,111.1,116.6,150,0.48627451
8,medium,0.56,2016,paramecium,didinium,23,HL7A,high.asynchrony.low.asy,6.854102,3,7,A,3,3,0,136.1058601,0,4.920753329,0,1,11,3,0.375,0.04,120.8,0.86,111.1,116.6,150,0.48627451
8,medium,0.56,2016,paramecium,didinium,26,HL7A,high.asynchrony.low.asy,6.854102,3,7,A,3,3,0,45.54865424,0,3.840498093,0,1,11,3,0.375,0.04,120.8,0.86,111.1,116.6,150,0.48627451
8,medium,0.56,2016,paramecium,didinium,28,HL7A,high.asynchrony.low.asy,6.854102,3,7,A,3,3,0,125.2609603,0,4.838350879,0,1,11,3,0.375,0.04,120.8,0.86,111.1,116.6,150,0.48627451
8,medium,0.56,2016,paramecium,didinium,30,HL7A,high.asynchrony.low.asy,6.854102,3,7,A,3,3,0,58.97219882,0,4.093881102,0,1,11,3,0.375,0.04,120.8,0.86,111.1,116.6,150,0.48627451
8,medium,0.56,2016,paramecium,didinium,33,HL7A,high.asynchrony.low.asy,6.854102,3,7,A,3,3,0,33.73313343,0,3.547694085,0,1,11,3,0.375,0.04,120.8,0.86,111.1,116.6,150,0.48627451
8,medium,0.56,2016,paramecium,didinium,37,HL7A,high.asynchrony.low.asy,6.854102,3,7,A,3,3,0,88.999644,0,4.499805715,0,1,11,3,0.375,0.04,120.8,0.86,111.1,116.6,150,0.48627451
8,medium,0.56,2016,paramecium,didinium,42,HL7A,high.asynchrony.low.asy,6.854102,3,7,A,3,3,0,191.2666907,0,5.258883422,0,1,11,3,0.375,0.04,120.8,0.86,111.1,116.6,150,0.48627451
8,medium,0.56,2016,paramecium,didinium,44,HL7A,high.asynchrony.low.asy,6.854102,3,7,A,3,3,0,220.2247191,0,5.399179013,0,1,11,3,0.375,0.04,120.8,0.86,111.1,116.6,150,0.48627451
8,medium,0.56,2016,paramecium,didinium,47,HL7A,high.asynchrony.low.asy,6.854102,3,7,A,3,3,0,268.6567164,0,5.597149729,0,1,11,3,0.375,0.04,120.8,0.86,111.1,116.6,150,0.48627451
